OSM ID,Functionality,Original Global Efficiency,New Global Efficiency,Change in Efficiency,Normalized Efficiency Change,Relative Efficiency Change,Absolute Relative Efficiency Change,Norm_Func,Norm_Eff,Criticality Score,Buffer Distance (km)
31030379,52.24,0.00068789,0.000684342,-3.55E-06,3.55e-06,-0.005160709,0.005160709,0.8778255184008967,0.045090557,0.4614580375581415,30
27896100,59.58,0.000796953,0.000782668,-1.43E-05,1.43e-05,-0.017943342,0.017943341702710197,0.7407061460863069,0.1818697241412304,0.46128793511376864,30
27896100,59.64,0.000796953,0.000782668,-1.43E-05,1.43e-05,-0.017943342,0.017943341702710197,0.7395852792826453,0.1818697241412304,0.4607275017119378,30
107100028,58.43,0.001945245,0.00193328,-1.20E-05,1.2e-05,-0.006168889,0.006168889,0.7621894264898188,0.1526053441338405,0.45739738531182966,30
404733305,50.74,0.00064881,0.00064862,-1.90E-07,1.9e-07,-0.000292844,0.000292844,0.9058471884924342,0.002339115,0.45409315155503416,30
32966596,55.91,0.000797304,0.000789527,-7.78E-06,7.78e-06,-0.009757884,0.009757884,0.8092658322436018,0.098911569,0.4540887004428113,30
970235500,51.45,0.000642903,0.000642873,-3.05E-08,3.05e-08,-4.74E-05,4.744106031547528e-05,0.8925835979824398,0.000309693,0.44644664573238946,30
26647643,59.12,0.00205395,0.002043107,-1.08E-05,1.08e-05,-0.005258161,0.005258161,0.7492994582477117,0.13733697195607186,0.4433182151018918,30
400432237,61.42,0.000569637,0.000555731,-1.39E-05,1.39e-05,-0.024401505,0.024401504817980573,0.7063328974406875,0.17678026674864086,0.4415565820946642,30
23750997,58.42,0.001503609,0.00149413,-9.48E-06,9.48e-06,-0.006304831,0.006304831,0.7623762376237624,0.12054176256052637,0.4414590000921444,30
107100034,58.12,0.001797311,0.001788576,-8.73E-06,8.73e-06,-0.004857256,0.004857256,0.767980572,0.11099902994942096,0.4394898007957455,30
997064514,52.29,0.000472663,0.000472607,-5.56E-08,5.56e-08,-0.000117631,0.000117631,0.8768914627311788,0.000629057,0.4387602598324514,30
27896208,53.32,0.001723247,0.001721734,-1.51E-06,1.51e-06,-0.000876253,0.000876253,0.8576499159349897,0.019134324013179656,0.43839211997408467,30
35287224,55.97,0.001459331,0.001454151,-5.18E-06,5.18e-06,-0.003549572,0.003549572,0.8081449654399403,0.065830096,0.4369875305150645,30
911374390,57.39,0.000762632,0.000755448,-7.18E-06,7.18e-06,-0.009414764,0.009414764,0.7816177844199514,0.091277383,0.43644758348654394,30
401619276,52.75,0.001268707,0.001268636,-7.10E-08,7.1e-08,-5.60E-05,5.596248779268972e-05,0.868298151,0.000825001,0.43456157580655635,30
171981816,55.29,0.001497523,0.001494158,-3.36E-06,3.36e-06,-0.002243705,0.002243705,0.8208481225481039,0.042673064453906305,0.4317605935010051,30
107099995,53.39,0.001035842,0.001035782,-6.03E-08,6.03e-08,-5.82E-05,5.8213511327017064e-05,0.8563422379973846,0.000688858,0.42851554802773584,30
328333141,55.22,0.000781399,0.000778852,-2.55E-06,2.55e-06,-0.003263378,0.003263378,0.8221558,0.032366913,0.42726135685981076,30
26347762,61.91,0.001914525,0.001902524,-1.20E-05,1.2e-05,-0.006267873,0.006267873,0.6971791518774519,0.1526053441338405,0.42489224800564623,30
28512639,56.48,0.000488227,0.000484216,-4.01E-06,4.01e-06,-0.008213393,0.008213393,0.7986175976088176,0.050943433,0.42478051516284093,30
27896100,63.49,0.000796953,0.000782668,-1.43E-05,1.43e-05,-0.017943342,0.017943341702710197,0.6676629927143658,0.1818697241412304,0.4247663584277981,30
298413217,56.83,0.001249962,0.00124584,-4.12E-06,4.12e-06,-0.0032961,0.0032961,0.7920792079207921,0.052343033499826455,0.4222111207103093,30
116869188,61.59,0.002298221,0.002287178,-1.10E-05,1.1e-05,-0.004786311,0.004786311,0.7031571081636465,0.13988170065236663,0.42151940440800656,30
26371569,61.92,0.002065539,0.002054186,-1.14E-05,1.14e-05,-0.005519141,0.005519141,0.6969923407435084,0.14497115804495617,0.4209817493942323,30
26347762,62.34,0.001914525,0.001902524,-1.20E-05,1.2e-05,-0.006267873,0.006267873,0.6891462731178778,0.1526053441338405,0.42087580862585916,30
26371569,61.94,0.002065539,0.002054186,-1.14E-05,1.14e-05,-0.005519141,0.005519141,0.6966187184756212,0.14497115804495617,0.4207949382602887,30
26371569,61.96,0.002065539,0.002054186,-1.14E-05,1.14e-05,-0.005519141,0.005519141,0.696245096,0.14497115804495617,0.4206081271263451,30
115873197,56.39,0.001328515,0.001325398,-3.12E-06,3.12e-06,-0.002348487,0.002348487,0.8002988978143097,0.03961939,0.41995914391633116,30
31030379,56.7,0.00068789,0.000684342,-3.55E-06,3.55e-06,-0.005160709,0.005160709,0.7945077526620586,0.045090557,0.4197991546887225,30
143084369,54.34,0.001037133,0.001037105,-2.79E-08,2.79e-08,-2.69E-05,2.6901082117722604e-05,0.8385951802727443,0.000276612,0.41943589614101573,30
32352251,54.7,0.000623064,0.000622643,-4.21E-07,4.21e-07,-0.000675693,0.000675693,0.8318699794507752,0.005278276,0.4185741278563149,30
32352251,54.71,0.000623064,0.000622643,-4.21E-07,4.21e-07,-0.000675693,0.000675693,0.8316831683168318,0.005278276,0.4184807222893432,30
328333190,54.5,0.000797927,0.000797886,-4.09E-08,4.09e-08,-5.13E-05,5.125782183081911e-05,0.835606202,0.000442019,0.41802411075209667,30
143084368,54.59,0.001310276,0.001310231,-4.47E-08,4.47e-08,-3.41E-05,3.411494982736462e-05,0.8339249019241547,0.000490369,0.41720763557196533,30
32966598,55.16,0.000743193,0.000742377,-8.16E-07,8.16e-07,-0.001097965,0.001097965,0.8232766672893705,0.010304115437036795,0.41679039136320367,30
584168662,54.75,0.001401514,0.001401405,-1.09E-07,1.09e-07,-7.78E-05,7.777303687298164e-05,0.8309359237810574,0.001308499,0.41612221163834606,30
23750997,61.2,0.001503609,0.00149413,-9.48E-06,9.48e-06,-0.006304831,0.006304831,0.7104427423874463,0.12054176256052637,0.41549225247398636,30
23750997,61.24,0.001503609,0.00149413,-9.48E-06,9.48e-06,-0.006304831,0.006304831,0.709695498,0.12054176256052637,0.4151186302060992,30
143085611,54.81,0.001327619,0.001327588,-3.18E-08,3.18e-08,-2.40E-05,2.395265509155865e-05,0.8298150569773959,0.000326234,0.41507064559813045,30
23750997,61.31,0.001503609,0.00149413,-9.48E-06,9.48e-06,-0.006304831,0.006304831,0.70838782,0.12054176256052637,0.4144647912372967,30
23750997,61.37,0.001503609,0.00149413,-9.48E-06,9.48e-06,-0.006304831,0.006304831,0.7072669531104054,0.12054176256052637,0.4139043578354659,30
136670306,56.06,0.001143038,0.001141364,-1.67E-06,1.67e-06,-0.001461019,0.001461019,0.806463665,0.021170107,0.41381688610233175,30
358385862,54.99,0.000635618,0.00063554,-7.83E-08,7.83e-08,-0.000123187,0.000123187,0.8264524565664113,0.000917884,0.4136851701035824,30
610852287,55.88,0.002466883,0.002465575,-1.31E-06,1.31e-06,-0.000531035,0.000531035,0.8098262656454325,0.016589595316884885,0.41320793048115867,30
423009416,55,0.000599256,0.000599242,-1.44E-08,1.44e-08,-2.40E-05,2.4029796948215787e-05,0.8262656454324678,0.000104843,0.4131852441273776,30
970235538,55.07,0.001290816,0.001290796,-2.03E-08,2.03e-08,-1.57E-05,1.57264861916803e-05,0.8249579674948627,0.000179912,0.4125689399068454,30
23750997,61.54,0.001503609,0.00149413,-9.48E-06,9.48e-06,-0.006304831,0.006304831,0.7040911638333646,0.12054176256052637,0.4123164631969455,30
26332132,57.23,0.001341684,0.001338551,-3.13E-06,3.13e-06,-0.002332889,0.002332889,0.7846067625630488,0.039746626453167316,0.41217669450810807,30
541388905,55.95,0.001503118,0.001503055,-6.28E-08,6.28e-08,-4.18E-05,4.1779820346772514e-05,0.8085185877078274,0.000720667,0.404619627,30
26373638,56.03,0.00223823,0.002238088,-1.43E-07,1.43e-07,-6.39E-05,6.388977004150601e-05,0.8070240986362788,0.001741103,0.40438260100514184,30
115873182,57.48,0.000908087,0.000906377,-1.71E-06,1.71e-06,-0.001883079,0.001883079,0.7799364842144593,0.021679053,0.40080776846196686,30
686173366,59.95,0.00104127,0.00103613,-5.14E-06,5.14e-06,-0.00493628,0.00493628,0.7337941341303942,0.06532115,0.399557642,30
686173366,59.98,0.00104127,0.00103613,-5.14E-06,5.14e-06,-0.00493628,0.00493628,0.7332337007285635,0.06532115,0.39927742528974663,30
71506081,56.92,0.000718976,0.000718726,-2.51E-07,2.51e-07,-0.000349108,0.000349108,0.7903979077152998,0.003115257,0.3967565822926519,30
584179479,56.76,0.001189493,0.001189478,-1.53E-08,1.53e-08,-1.29E-05,1.2862622983069259e-05,0.7933868858583972,0.000116294,0.39675158997990895,30
975243773,56.97,0.001367074,0.001367059,-1.54E-08,1.54e-08,-1.13E-05,1.126493518273334e-05,0.789463852,0.000117566,0.3947907092556754,30
31030379,59.47,0.00068789,0.000684342,-3.55E-06,3.55e-06,-0.005160709,0.005160709,0.7427610685596862,0.045090557,0.39392581263753623,30
31030379,59.51,0.00068789,0.000684342,-3.55E-06,3.55e-06,-0.005160709,0.005160709,0.7420138240239119,0.045090557,0.3935521903696491,30
31030379,59.57,0.00068789,0.000684342,-3.55E-06,3.55e-06,-0.005160709,0.005160709,0.7408929572202504,0.045090557,0.39299175696781835,30
31030379,59.6,0.00068789,0.000684342,-3.55E-06,3.55e-06,-0.005160709,0.005160709,0.7403325238184196,0.045090557,0.39271154026690297,30
23750997,63.8,0.001503609,0.00149413,-9.48E-06,9.48e-06,-0.006304831,0.006304831,0.6618718475621148,0.12054176256052637,0.3912068050613206,30
364403553,59.53,0.001640439,0.001637521,-2.92E-06,2.92e-06,-0.001780011,0.001780011,0.7416402017560246,0.037074661322057806,0.38935743153904123,30
1056870509,58.16,0.001430953,0.001430464,-4.89E-07,4.89e-07,-0.00034173,0.00034173,0.7672333271062957,0.006143484,0.38668840556244527,30
32283967,59.58,0.001811578,0.001809242,-2.34E-06,2.34e-06,-0.001291692,0.001291692,0.7407061460863069,0.029694948102802966,0.3852005470945549,30
813798921,58.28,0.001170019,0.001169941,-7.79E-08,7.79e-08,-6.66E-05,6.65801153656479e-05,0.7649915934989726,0.000912794,0.3829521938411668,30
165574116,59.28,0.000784009,0.000782769,-1.24E-06,1.24e-06,-0.001581614,0.001581614,0.7463104801046143,0.015698940273181715,0.38100471018889803,30
1053979714,66.28,0.000967893,0.000956421,-1.15E-05,1.15e-05,-0.011881479,0.011881478634518484,0.6155426863441061,0.14624352239310356,0.38089310436860485,30
23441428,58.62,0.002520098,0.002520032,-6.65E-08,6.65e-08,-2.64E-05,2.638786269422856e-05,0.7586400149448909,0.000767745,0.3797038797962815,30
26296167,59.79,0.00126786,0.00126621,-1.65E-06,1.65e-06,-0.001301406,0.001301406,0.7367831122734916,0.020915634,0.3788493731870388,30
26296167,59.89,0.00126786,0.00126621,-1.65E-06,1.65e-06,-0.001301406,0.001301406,0.7349150009340557,0.020915634,0.3779153175173209,30
31555943,61.48,0.00178698,0.0017833,-3.68E-06,3.68e-06,-0.00205934,0.00205934,0.7052120306370261,0.04674463,0.375978331,30
55600441,59.31,0.000721059,0.000721023,-3.58E-08,3.58e-08,-4.96E-05,4.964919652899416e-05,0.7457500467027836,0.000377129,0.3730635877477872,30
1061781163,63.99,0.00225578,0.002248892,-6.89E-06,6.89e-06,-0.003054376,0.003054376,0.6583224360171867,0.087587526,0.37295498098034785,30
1061781163,63.99,0.00225578,0.002248892,-6.89E-06,6.89e-06,-0.003054376,0.003054376,0.6583224360171867,0.087587526,0.37295498098034785,30
1101298640,59.44,0.000802274,0.000802209,-6.58E-08,6.58e-08,-8.20E-05,8.201686705539503e-05,0.743321502,0.000758838,0.37204017002937606,30
231702721,59.48,0.002619309,0.002619296,-1.39E-08,1.39e-08,-5.31E-06,5.30674311430992e-06,0.7425742574257427,9.848100054660773e-05,0.37133636921314467,30
26332219,59.55,0.001606257,0.001606157,-1.00E-07,1e-07,-6.23E-05,6.225653802598213e-05,0.7412665794881377,0.001193987,0.3712302830962196,30
299260375,59.64,0.002728748,0.002728717,-3.08E-08,3.08e-08,-1.13E-05,1.1287227695631842e-05,0.7395852792826453,0.000313511,0.3699493949290144,30
27896213,59.91,0.002466693,0.002466476,-2.17E-07,2.17e-07,-8.80E-05,8.797203381207147e-05,0.7345413786661686,0.002682653,0.3686120158289013,30
27896213,59.91,0.002466693,0.002466476,-2.17E-07,2.17e-07,-8.80E-05,8.797203381207147e-05,0.7345413786661686,0.002682653,0.3686120158289013,30
26296167,61.16,0.00126786,0.00126621,-1.65E-06,1.65e-06,-0.001301406,0.001301406,0.7111899869232208,0.020915634,0.3660528105119034,30
26296167,61.22,0.00126786,0.00126621,-1.65E-06,1.65e-06,-0.001301406,0.001301406,0.7100691201195592,0.020915634,0.36549237711007265,30
27834821,60.54,0.000723887,0.000723423,-4.64E-07,4.64e-07,-0.000640984,0.000640984,0.7227722772277229,0.005825393,0.36429883507964045,30
295910006,60.91,0.00093822,0.000937366,-8.53E-07,8.53e-07,-0.000909168,0.000909168,0.7158602652718103,0.01077489,0.36331757775883083,30
432254860,60.87,0.001035539,0.001035248,-2.90E-07,2.9e-07,-0.000280047,0.000280047,0.7166075098075846,0.003611479,0.36010949438668305,30
432254869,60.82,0.001097012,0.001096838,-1.74E-07,1.74e-07,-0.000158613,0.000158613,0.7175415654773025,0.002135536,0.3598385508996165,30
227774541,60.79,0.001385512,0.001385479,-3.29E-08,3.29e-08,-2.37E-05,2.374573442886095e-05,0.7181019988791333,0.00034023,0.35922111455291394,30
147013898,60.98,0.000998968,0.000998679,-2.89E-07,2.89e-07,-0.000289299,0.000289299,0.7145525873342052,0.003598755,0.35907567132825263,30
686170054,61.19,0.001913094,0.00191304,-5.37E-08,5.37e-08,-2.81E-05,2.8069713249845536e-05,0.710629554,0.000604882,0.35561721776624966,30
534696006,61.35,0.001623782,0.001623753,-2.85E-08,2.85e-08,-1.76E-05,1.7551617150578094e-05,0.7076405753782926,0.000284246,0.3539624107868344,30
44853787,62.22,0.00234928,0.002348455,-8.25E-07,8.25e-07,-0.000351171,0.000351171,0.691388007,0.010418628228370062,0.3509033174767855,30
397662021,61.81,0.001739057,0.001739033,-2.44E-08,2.44e-08,-1.40E-05,1.4030592441765853e-05,0.6990472632168878,0.000232079,0.34963967123699496,30
1096819314,61.84,0.002322738,0.002322722,-1.60E-08,1.6e-08,-6.89E-06,6.888422198284956e-06,0.69848683,0.000125201,0.3493060152334574,30
754095463,61.91,0.002096865,0.002096838,-2.72E-08,2.72e-08,-1.30E-05,1.2971745915926871e-05,0.6971791518774519,0.000267705,0.3487234286681511,30
43447179,72.39,0.000529255,0.000513912,-1.53E-05,1.53e-05,-0.02890856,0.028908560145865417,0.5014010835045769,0.19459336762270424,0.34799722556364054,30
972218357,62.13,0.002295171,0.002295145,-2.58E-08,2.58e-08,-1.12E-05,1.1240992501212329e-05,0.693069307,0.000249892,0.34665959964433457,30
231690292,64.15,0.002339985,0.00233711,-2.88E-06,2.88e-06,-0.001230777,0.001230777,0.6553334578740893,0.036565716,0.34594958672844406,30
147005239,72.48,0.000477969,0.000462871,-1.51E-05,1.51e-05,-0.031592007,0.031592007013007115,0.4997197832990846,0.19204863892640947,0.34588421111274703,30
972218361,62.39,0.002381014,0.00238099,-2.43E-08,2.43e-08,-1.02E-05,1.020573587555554e-05,0.688212217,0.000230807,0.34422151217045693,30
26296167,63.7,0.00126786,0.00126621,-1.65E-06,1.65e-06,-0.001301406,0.001301406,0.6637399589015505,0.020915634,0.34232779650106826,30
668356586,63.92,0.000687861,0.000687308,-5.53E-07,5.53e-07,-0.000803941,0.000803941,0.6596301139547918,0.006957797,0.3332939555781005,30
1056870516,64.48,0.000733116,0.000732315,-8.01E-07,8.01e-07,-0.001092597,0.001092597,0.6491686904539511,0.010113260784814688,0.3296409756193829,30
237266653,64.14,0.000848399,0.000848289,-1.10E-07,1.1e-07,-0.000129656,0.000129656,0.655520269,0.001321223,0.3284207460735746,30
36921269,64.99,0.001828696,0.001827452,-1.24E-06,1.24e-06,-0.000678079,0.000678079,0.6396413226228285,0.015698940273181715,0.3276701314480051,30
23321226,64.51,0.001350064,0.001349556,-5.08E-07,5.08e-07,-0.000376278,0.000376278,0.6486082570521203,0.006385233,0.3274967451484316,30
213795140,70.22,0.000755521,0.000746704,-8.82E-06,8.82e-06,-0.011674063,0.011674063328484583,0.5419390995703345,0.11214415786275361,0.3270416287165441,30
27834821,64.55,0.000723887,0.000723423,-4.64E-07,4.64e-07,-0.000640984,0.000640984,0.6478610125163461,0.005825393,0.32684320272395206,30
315099160,69.77,0.000609331,0.000601346,-7.99E-06,7.99e-06,-0.013112742,0.013112741678988925,0.5503456005977958,0.1015835337731303,0.32596456718546307,30
1221691632,67.46,0.001167238,0.001162668,-4.57E-06,4.57e-06,-0.003915226,0.003915226,0.5934989725387635,0.058068673,0.3257838228026266,30
213795140,70.57,0.000755521,0.000746704,-8.82E-06,8.82e-06,-0.011674063,0.011674063328484583,0.5354007098823093,0.11214415786275361,0.3237724338725314,30
911374391,69.47,0.000719454,0.000712897,-6.56E-06,6.56e-06,-0.009118026,0.009118026,0.5559499346161032,0.083388724,0.31966932910536294,30
26564826,70.45,0.000559155,0.000551576,-7.58E-06,7.58e-06,-0.01355617,0.01355617,0.537642443,0.09636684,0.317004642,30
26564826,70.49,0.000559155,0.000551576,-7.58E-06,7.58e-06,-0.01355617,0.01355617,0.5368951989538577,0.09636684,0.3166310194497919,30
456635131,67.02,0.001163922,0.001162531,-1.39E-06,1.39e-06,-0.001194238,0.001194238,0.6017186624322811,0.017607486795402794,0.30966307461384196,30
354654202,70.89,0.000797297,0.000790267,-7.03E-06,7.03e-06,-0.008817291,0.008817291,0.5294227535961145,0.089368836,0.3093957948135149,30
44369866,67.48,0.001556977,0.001554988,-1.99E-06,1.99e-06,-0.001278118,0.001278118,0.5931253502708762,0.025241672884287112,0.30918351157758167,30
26822328,66.18,0.000513726,0.000513709,-1.71E-08,1.71e-08,-3.33E-05,3.328622650985155e-05,0.6174107976835419,0.000139197,0.3087749971716146,30
108226850,66.78,0.001270749,0.001270728,-2.12E-08,2.12e-08,-1.67E-05,1.6683074312865878e-05,0.60620213,0.000191364,0.30319674662244417,30
94130752,67.53,0.000844123,0.00084318,-9.43E-07,9.43e-07,-0.001117136,0.001117136,0.5921912946011583,0.011920018159183976,0.3020556563801711,30
59319062,67.44,0.001417248,0.001417093,-1.54E-07,1.54e-07,-0.000108661,0.000108661,0.5938725948066506,0.001881063,0.29787682912947583,30
44866647,68.02,0.000888006,0.00088703,-9.76E-07,9.76e-07,-0.001099092,0.001099092,0.5830375490379228,0.012339898394072615,0.2976887237159977,30
33999571,69.52,0.001510238,0.001507361,-2.88E-06,2.88e-06,-0.001906984,0.001906984,0.5550158789463853,0.036565716,0.29579079726459206,30
94130762,71.8,0.000767863,0.00076202,-5.84E-06,5.84e-06,-0.007605523,0.007605523,0.5124229404072485,0.0742277,0.29332532034760495,30
33999571,70.18,0.001510238,0.001507361,-2.88E-06,2.88e-06,-0.001906984,0.001906984,0.5426863441061087,0.036565716,0.2896260298444538,30
44852909,68.3,0.000968443,0.000968349,-9.41E-08,9.41e-08,-9.72E-05,9.716627617732794e-05,0.5778068372875025,0.001118917,0.28946287724763164,30
108121352,68.35,0.00083,0.000829892,-1.08E-07,1.08e-07,-0.00013012,0.00013012,0.5768727816177845,0.001295776,0.28908427873496895,30
116867772,68.41,0.000684332,0.000684253,-7.88E-08,7.88e-08,-0.000115149,0.000115149,0.575751915,0.000924245,0.28833808013830864,30
298413379,68.44,0.000674904,0.000674846,-5.84E-08,5.84e-08,-8.65E-05,8.653082512475848e-05,0.5751914814122923,0.000664683,0.2879280822738822,30
564061128,69,0.001512187,0.001511608,-5.79E-07,5.79e-07,-0.000382889,0.000382889,0.5647300579114516,0.007288612,0.28600933492168956,30
33999571,70.71,0.001510238,0.001507361,-2.88E-06,2.88e-06,-0.001906984,0.001906984,0.532785354,0.036565716,0.28467553479494895,30
297778757,73.26,0.000652182,0.000645668,-6.51E-06,6.51e-06,-0.009981876,0.009981876,0.48514851485148514,0.082752541,0.28395052813601707,30
48678266,68.92,0.000491109,0.000491097,-1.18E-08,1.18e-08,-2.40E-05,2.4027252605836993e-05,0.5662245469830003,7.17613492355126e-05,0.2831481541661179,30
1056870512,69.43,0.001363243,0.001362806,-4.38E-07,4.38e-07,-0.000321293,0.000321293,0.5566971791518773,0.005494578,0.2810958786764585,30
235847524,69.98,0.001821581,0.00182108,-5.01E-07,5.01e-07,-0.000275036,0.000275036,0.5464225667849804,0.006296168,0.27635936726267646,30
38218410,69.71,0.000532812,0.000532779,-3.29E-08,3.29e-08,-6.17E-05,6.174785853171475e-05,0.5514664674014573,0.00034023,0.27590334881407597,30
34174814,72.53,0.000516285,0.00051213,-4.16E-06,4.16e-06,-0.008057565,0.008057565,0.4987857276293668,0.052851979239085405,0.2758188534342261,30
198474190,72.78,0.000457077,0.000452567,-4.51E-06,4.51e-06,-0.009867046,0.009867046,0.4941154492807772,0.057305254457601255,0.27571035186918924,30
27834821,70.21,0.000723887,0.000723423,-4.64E-07,4.64e-07,-0.000640984,0.000640984,0.5421259107042782,0.005825393,0.2739756518179181,30
34174814,72.8,0.000516285,0.00051213,-4.16E-06,4.16e-06,-0.008057565,0.008057565,0.49374182701289004,0.052851979239085405,0.2732969031259877,30
26623191,70.14,0.000552424,0.000552316,-1.08E-07,1.08e-07,-0.000195502,0.000195502,0.5434335886418831,0.001295776,0.2723646822470182,30
358389646,70.42,0.000775564,0.000775441,-1.23E-07,1.23e-07,-0.000158594,0.000158594,0.5382028768914628,0.001486631,0.2698447536979191,30
1105041636,70.83,0.00056648,0.000566416,-6.39E-08,6.39e-08,-0.000112802,0.000112802,0.53054362,0.000734663,0.26563914178719816,30
354654207,70.96,0.000790366,0.00079027,-9.63E-08,9.63e-08,-0.000121842,0.000121842,0.5281150756585093,0.001146909,0.2646309924409647,30
39256212,71.29,0.000615615,0.000615236,-3.79E-07,3.79e-07,-0.000615645,0.000615645,0.521950308,0.004743883,0.2633470957370018,30
213795181,71.14,0.000796186,0.000796039,-1.47E-07,1.47e-07,-0.00018463,0.00018463,0.5247524752475248,0.001791998,0.2632722365977278,30
26821992,71.13,0.000523958,0.000523938,-1.93E-08,1.93e-08,-3.68E-05,3.6835013493447945e-05,0.5249392863814685,0.000167189,0.26255323752840753,30
26821472,71.32,0.000564447,0.000564154,-2.93E-07,2.93e-07,-0.000519092,0.000519092,0.5213898748365404,0.00364965,0.2625197623663832,30
115873197,73.37,0.001328515,0.001325398,-3.12E-06,3.12e-06,-0.002348487,0.002348487,0.4830935923781057,0.03961939,0.2613564911982291,30
978715819,71.29,0.000804902,0.000804873,-2.93E-08,2.93e-08,-3.64E-05,3.6401947069332665e-05,0.521950308,0.000294425,0.26112236667426614,30
31030379,73.9,0.00068789,0.000684342,-3.55E-06,3.55e-06,-0.005160709,0.005160709,0.47319260227909576,0.045090557,0.25914157949724104,30
26317623,72.34,0.000528778,0.000528033,-7.46E-07,7.46e-07,-0.0014108,0.0014108,0.5023351391742947,0.00941346,0.25587429978381415,30
26623007,72.62,0.000540112,0.000538968,-1.14E-06,1.14e-06,-0.002110673,0.002110673,0.4971044274238744,0.014426576,0.2557655016744544,30
299267214,71.98,0.000539969,0.000539936,-3.30E-08,3.3e-08,-6.11E-05,6.111461954297377e-05,0.5090603399962638,0.000341503,0.25470092129365324,30
522006522,72.08,0.000609713,0.000609574,-1.39E-07,1.39e-07,-0.000227976,0.000227976,0.507192229,0.001690209,0.2544412187284535,30
445244385,73.48,0.000667977,0.000666163,-1.81E-06,1.81e-06,-0.002709674,0.002709674,0.4810386699047263,0.022951417,0.2519950434811741,30
108682536,72.28,0.00052706,0.000527047,-1.33E-08,1.33e-08,-2.52E-05,2.523431867339582e-05,0.5034560059779563,9.08468144577234e-05,0.251773426,30
120866393,72.45,0.000552271,0.000552233,-3.87E-08,3.87e-08,-7.01E-05,7.007429323647268e-05,0.5002802167009154,0.000414027,0.2503471220299013,30
1105041636,72.52,0.00056648,0.000566416,-6.39E-08,6.39e-08,-0.000112802,0.000112802,0.4989725387633104,0.000734663,0.24985360096896533,30
30705816,98.83,0.00048197,0.000443341,-3.86E-05,3.86e-05,-0.080087972,0.080087972,0.007472445,0.4910542607410454,0.2492633530493944,30
30705816,98.83,0.00048197,0.000443341,-3.86E-05,3.86e-05,-0.080087972,0.080087972,0.007472445,0.4910542607410454,0.2492633530493944,30
26623242,72.66,0.000541799,0.000541791,-7.66E-09,7.66e-09,-1.41E-05,1.4138084418760462e-05,0.49635718288810027,1.9085465222210803e-05,0.24818813417666125,30
52455119,72.83,0.000527209,0.000527195,-1.47E-08,1.47e-08,-2.79E-05,2.7882680303257343e-05,0.4931813936110593,0.00010866,0.24664502676319552,30
108386122,73.38,0.000834142,0.000833899,-2.43E-07,2.43e-07,-0.000291317,0.000291317,0.4829067812441623,0.003013468,0.2429601244831573,30
235852179,73.52,0.00214022,0.00214012,-1.00E-07,1e-07,-4.67E-05,4.6724168543420765e-05,0.4802914253689521,0.001193987,0.24074270603662679,30
312144401,74.31,0.000943561,0.00094345,-1.11E-07,1.11e-07,-0.000117639,0.000117639,0.4655333457874089,0.001333947,0.23343364628500332,30
235758306,75.71,0.001821185,0.001821076,-1.09E-07,1.09e-07,-5.99E-05,5.985114087805467e-05,0.43937978703530745,0.001308499,0.2203441432654711,30
70484230,76.18,0.000798511,0.000797805,-7.06E-07,7.06e-07,-0.000884146,0.000884146,0.43059966373995884,0.008904515,0.21975208919701675,30
51388059,89.61,0.000914293,0.00089738,-1.69E-05,1.69e-05,-0.018484228,0.018484227703810484,0.17971231085372696,0.21495119719306247,0.1973317540233947,30
51388059,90.47,0.000914293,0.00089738,-1.69E-05,1.69e-05,-0.018484228,0.018484227703810484,0.16364655333457878,0.21495119719306247,0.1892988752638206,30
51388059,90.5,0.000914293,0.00089738,-1.69E-05,1.69e-05,-0.018484228,0.018484227703810484,0.16308611993274802,0.21495119719306247,0.18901865856290523,30
51388059,90.67,0.000914293,0.00089738,-1.69E-05,1.69e-05,-0.018484228,0.018484227703810484,0.15991033065570714,0.21495119719306247,0.1874307639243848,30
51388059,91.04,0.000914293,0.00089738,-1.69E-05,1.69e-05,-0.018484228,0.018484227703810484,0.1529983186997944,0.21495119719306247,0.18397475794642842,30
51388059,91.05,0.000914293,0.00089738,-1.69E-05,1.69e-05,-0.018484228,0.018484227703810484,0.15281150756585105,0.21495119719306247,0.18388135237945674,30
51388059,91.1,0.000914293,0.00089738,-1.69E-05,1.69e-05,-0.018484228,0.018484227703810484,0.15187745189613322,0.21495119719306247,0.18341432454459783,30
289910507,96.66,0.000424424,0.000404556,-1.99E-05,1.99e-05,-0.046887075,0.046887075,0.048010461,0.25312212763748404,0.1505662945304925,30
289910507,96.95,0.000424424,0.000404556,-1.99E-05,1.99e-05,-0.046887075,0.046887075,0.042592938539136926,0.25312212763748404,0.14785753308831048,30
289910507,96.97,0.000424424,0.000404556,-1.99E-05,1.99e-05,-0.046887075,0.046887075,0.042219316,0.25312212763748404,0.14767072195436695,30
289910507,96.99,0.000424424,0.000404556,-1.99E-05,1.99e-05,-0.046887075,0.046887075,0.041845694,0.25312212763748404,0.14748391082042342,30
51388059,95.4,0.000914293,0.00089738,-1.69E-05,1.69e-05,-0.018484228,0.018484227703810484,0.071548664,0.21495119719306247,0.14324993074672737,30
231690275,97.55,0.002528961,0.002509227,-1.97E-05,1.97e-05,-0.00778976,0.00778976,0.031384271,0.2505773989411893,0.1409808347218557,30
